message,label
cabrón de mierda,1
"seguro que llegas a diamante jugando así, genio",1
cállate pendejo,1
VAMOS A GANAR ESTA,0
el equipo pierde por tu culpa mierda,1
hay un enemigo a la derecha,0
tu madre es una p3rra,1
todos te odian en esta comunidad,1
recojan las mejoras del mapa,0
gg,0
EL JEFE FINAL ES MUY BUENO,0
NOS VEMOS EN LA PRÓXIMA PARTIDA,0
aguanten un poco más equipo,0
hay un enemigo a la derecha...,0
saludos desde latinoamérica,0
cómo se llama esta zona del mapa,0
me encanta este juego,0
nos vemos en la próxima partida,0
juegas como una mierda,1
me encanta este juego,0
nadie quiere jugar contigo 3s7úp1d0,1
¿quién quiere jugar ranked?,0
esa skin es muy bonita,0
ERES LA PEOR PERSONA DE ESTE EQUIPO,1
hay que rotar a la izquierda,0
cállate anormal,1
ojalá te baneen para siempre...,1
"excelente, sigue regalando la partida genio",1
estoy esperando en la cola del nivel,0
estoy a un punto de subir de nivel...,0
nadie quiere jugar contigo tonta ?,1
"te voy a reportar, mierda",1
buena estrategia la del equipo,0
recuerden recoger las llaves,0
juegas como una mierda,1
bajen por el pasillo de la izquierda,0
NO SIRVES PARA NADA R37RA5AD4 JAJA,1
eres un gilipollas que no sabe nada del juego,1
qué marica eres ?,1
gg...,0
"no estés triste, la ganas la próxima",0
ERES UN ZORRA,1
tú eres feo,1
voy a revivir a los caídos,0
eres una cerdo,1
saludos desde latinoamérica,0
mejor cambiemos de estrategia,0
eres una mierda,1
"qué bien que jugaste, inútil",1
tú eres una rata,1
qué tarado eres,1
el jefe final es muy bueno,0
sabes perder porque eres imbécil ?,1
buena estrategia la del equipo!!!,0
tú eres una rata,1
marica de mierda,1
el equipo pierde por tu culpa tarado,1
estoy a un punto de subir de nivel,0
cubran la zona B,0
tú eres burr0 :),1
ojalá te baneen para siempre,1
necesito munición,0
basura de mierda ?,1
BUEN TRABAJO EN LA ÚLTIMA RONDA...,0
juegas como una mierda,1
necesito munición,0
ojalá pierdas todas las partidas z0rr4,1
todos te odian en esta comunidad jaja,1
voy a revivir a los caídos,0
borra el juego inútil,1
"vamos equipo, juntos ganamos",0
el jefe final es muy bueno,0
eres una burro,1
juguemos otra ronda,0
HAY QUE ROTAR A LA IZQUIERDA,0
esa skin es muy bonita,0
eres un retrasada,1
todos te odian en esta comunidad ?,1
eres un tonto,1
"seguro que llegas a diamante jugando así, genio",1
nadie quiere jugar contigo tonto,1
recuerden recoger las llaves,0
BORRA EL JUEGO ZORRA,1
"vamos equipo, juntos ganamos",0
aguanten un poco más equipo,0
sígueme por aquí,0
¿dónde consigo las pociones?,0
ojalá te baneen para siempre,1
eres un cabrón...,1
juegas como una mierda,1
90rd0 de mierda,1
eres un tarado...,1
cubran la zona B,0
"ya cállate, eres insoportable m1erd4",1
juguemos otra ronda jaja,0
eres un cabrona,1
necesito munición ?,0
"te voy a reportar, e57úp1do jaja",1
GRACIAS POR LA AYUDA,0
OJALÁ PIERDAS TODAS LAS PARTIDAS R47A,1
recuerden recoger las llaves,0
¿dónde consigo las pociones?,0
vete a la mierda,1
EL PING ESTÁ ALTO HOY,0
"GG, bien jugado",0
"claro, genio, sigue así",1
necesito munición,0
aguanten un poco más equipo,0
el ping está alto hoy!!!,0
"ya cállate, eres insoportable anormal jaja",1
"tranquilos, todavía podemos ganar",0
el equipo pierde por tu culpa perra,1
ojalá pierdas todas las partidas marica ?,1
sabes perder porque eres z0rra,1
borra el juego inútil,1
qué partida tan reñida,0
eres la peor persona de este equipo...,1
juegas como una mierda jaja,1
no sirves para nada retrasado,1
cómo se llama esta zona del mapa jaja,0
¿alguien tiene micrófono?,0
todos te odian en esta comunidad,1
AGUANTEN UN POCO MÁS EQUIPO,0
tú eres una rata,1
saludos desde latinoamérica,0
no sirves para nada 70nta ?,1
juguemos otra ronda,0
aguanten un poco más equipo,0
hay un enemigo a la derecha,0
eres un mongolo,1
hay que rotar a la izquierda,0
eres un t0nt0 que no sabe nada del juego,1
"seguro que llegas a diamante jugando así, genio",1
"NO ESTÉS TRISTE, LA GANAS LA PRÓXIMA",0
"tranquilos, todavía podemos ganar",0
qué rata eres,1
cállate imbéc1l,1
tu madre es una tonto,1
la rata del jefe del nivel 3 es difícil de matar,0
bajen por el pasillo de la izquierda,0
cómo se llama esta zona del mapa,0
"TE VOY A REPORTAR, FEO",1
SÍGUEME POR AQUÍ,0
recojan las mejoras del mapa,0
ojalá pierdas todas las partidas 4n0rm4l :),1
no sirves para nada tonto...,1
el dragón del nivel 4 da miedo,0
OJALÁ TE BANEEN PARA SIEMPRE,1
"qué bien que jugaste, inútil",1
borra el juego gilipollas,1
sígueme por aquí,0
estoy a un punto de subir de nivel,0
nadie quiere jugar contigo tonta,1
vete a jugar otro juego m4r1c4,1
EL PING ESTÁ ALTO HOY,0
"seguro que llegas a diamante jugando así, genio",1
el jefe final es muy bueno,0
NECESITO QUE ALGUIEN CUBRA LA RETAGUARDIA,0
vamos a ganar esta,0
buen trabajo en la última ronda,0
mejor cambiemos de estrategia,0
"buena esa, gracias ?",0
EL DRAGÓN DEL NIVEL 4 DA MIEDO,0
estoy esperando en la cola del nivel,0
RECOJAN LAS MEJORAS DEL MAPA,0
tú eres una rata,1
cállate boludo,1
pásame el medkit porfa,0
vamos a ganar esta partida,0
el dragón del nivel 4 da miedo,0
"QUÉ BIEN QUE JUGASTE, INÚTIL",1
vamos a ganar esta partida,0
ERES UNA PENDEJO,1
qué partida tan reñida,0
eres retrasado,1
saludos desde latinoamérica,0
"excelente, sigue regalando la partida genio jaja",1
juguemos otra ronda,0
¿quién quiere jugar ranked?,0
no sirves para nada imbécil,1
nos vemos en la próxima partida,0
¿alguien tiene micrófono?,0
me encanta este juego,0
VETE A LA MIERDA,1
"genial, lo hicimos",0
eres inútil,1
buen trabajo en la última ronda,0
eres la peor persona de este equipo,1
"tranquilos, todavía podemos ganar jaja",0
cabrona de mierda,1
qué mongolo eres :),1
"qué bien que jugaste, inútil :)",1
"seguro que llegas a diamante jugando así, genio",1
"buena esa, gracias",0
hay que rotar a la izquierda,0
me encanta este juego,0
"vamos equipo, juntos ganamos",0
el ping está alto hoy,0
el dragón del nivel 4 da miedo,0
SABES PERDER PORQUE ERES ZORRA,1
el ping está alto hoy,0
"buena esa, gracias",0
todos te odian en esta comunidad,1
AGUANTE ARGENTINA,0
NOS VEMOS EN LA PRÓXIMA PARTIDA,0
"muy inteligente, campeón, mira cómo juegas",1
eres una 70n74,1
"te voy a reportar, inútil",1
eres 91l1p0ll45,1
¿dónde está el boss?,0
el ping está alto hoy!!!,0
tú eres una rata,1
gg,0
"te voy a reportar, idiota",1
juegas como una mierda,1
recojan las mejoras del mapa,0
aguanten un poco más equipo!!!,0
"seguro que llegas a diamante jugando así, genio",1
vete a la mierda...,1
el dragón del nivel 4 da miedo,0
"seguro que llegas a diamante jugando así, genio ?",1
la rata del jefe del nivel 3 es difícil de matar,0
"excelente, sigue regalando la partida genio...",1
ojalá te baneen para siempre,1
ojalá te baneen para siempre,1
"claro, genio, sigue así",1
estoy esperando en la cola del nivel,0
JUEGAS COMO UNA MIERDA,1
necesito munición :),0
¿dónde está el boss?,0
la rata del jefe del nivel 3 es difícil de matar,0
necesito que alguien cubra la retaguardia,0
el lag me mata a veces jaja,0
esa skin es muy bonita...,0
MEJOR CAMBIEMOS DE ESTRATEGIA,0
buena partida,0
no sirves para nada put0 :),1
esa skin es muy bonita ?,0
JUGUEMOS OTRA RONDA JAJA,0
CÁLLATE ZORRA ?,1
la rata del jefe del nivel 3 es difícil de matar,0
estoy a un punto de subir de nivel ?,0
¿quién quiere jugar ranked?,0
juegas como una mierda,1
buen trabajo en la última ronda jaja,0
¿QUIÉN QUIERE JUGAR RANKED?,0
buena partida :),0
vamos a ganar esta,0
buena partida,0
bajen por el pasillo de la izquierda,0
ese personaje está roto en esta versión :),0
"qué bien que jugaste, inútil",1
ERES RATA...,1
eres cabrona,1
mejor cambiemos de estrategia,0
necesito que alguien cubra la retaguardia,0
"vamos equipo, juntos ganamos",0
vamos a ganar esta partida,0
buena estrategia la del equipo,0
juegas como una mierda,1
estoy a un punto de subir de nivel,0
eres cabrona,1
¿dónde está el boss?...,0
¿alguien tiene micrófono?,0
juegas como una mierda,1
"tranquilos, todavía podemos ganar",0
nadie quiere jugar contigo gilipollas,1
TU MADRE ES UNA RATA :),1
juguemos otra ronda,0
"qué bien que jugaste, inútil",1
vete a la mierda!!!,1
aguante argentina ?,0
necesito munición jaja,0
vete a jugar otro juego p3ndej4,1
"claro, genio, sigue así!!!",1
cul3ro de mierda,1
cubran la zona B,0
"GG, bien jugado",0
qué mal juegas tonta,1
eres un retrasada...,1
BAJEN POR EL PASILLO DE LA IZQUIERDA,0
cubran la zona B,0
juegas como una mierda,1
voy a revivir a los caídos,0
nadie quiere jugar contigo perra jaja,1
¿alguien tiene micrófono?,0
sabes perder porque eres idiota,1
"ya cállate, eres insoportable tarado",1
buen trabajo en la última ronda,0
el escuadrón del jefe es complicado,0
tu madre es una c4brón,1
tú eres burr0,1
nadie quiere jugar contigo tarado,1
"tranquilos, todavía podemos ganar!!!",0
saludos desde latinoamérica,0
buena estrategia la del equipo,0
ERES UN PUTO QUE NO SABE NADA DEL JUEGO,1
vete a jugar otro juego pelotudo ?,1
mejor cambiemos de estrategia ?,0
eres una p3rr4,1
la rata del laboratorio es un jefe genial!!!,0
¿QUIÉN QUIERE JUGAR RANKED?,0
necesito que alguien cubra la retaguardia,0
TÚ ERES UNA RATA,1
este nivel es un infierno de difícil,0
nos vemos en la próxima partida :),0
este nivel es un infierno de difícil,0
el equipo pierde por tu culpa mierda,1
la rata del laboratorio es un jefe genial!!!,0
buena partida :),0
"te voy a reportar, p3nd3j0!!!",1
gg,0
buena partida,0
juegas como una mierda,1
todos te odian en esta comunidad,1
la rata del laboratorio es un jefe genial,0
no sirves para nada 1mbécil,1
mejor cambiemos de estrategia,0
qué mal juegas pelotudo,1
vete a la mierda,1
la rata del jefe del nivel 3 es difícil de matar,0
juegas como una mierda jaja,1
QUÉ PARTIDA TAN REÑIDA,0
estoy a un punto de subir de nivel ?,0
buena estrategia la del equipo,0
sabes perder porque eres 3s7úpid0!!!,1
este nivel es un infierno de difícil,0
¿quién quiere jugar ranked?,0
"GG, bien jugado...",0
eres un maric4,1
el jefe final es muy bueno,0
eres un b0lud0,1
necesito que alguien cubra la retaguardia!!!,0
eres la peor persona de este equipo...,1
ojalá te baneen para siempre...,1
cómo se llama esta zona del mapa,0
qué 1nú71l eres,1
VETE A JUGAR OTRO JUEGO RATA,1
me encanta este juego...,0
el escuadrón del jefe es complicado,0
nadie quiere jugar contigo cabrón,1
borra el juego cabrón,1
vete a la mierda jaja,1
me encanta este juego jaja,0
"no estés triste, la ganas la próxima",0
qué mal juegas zorra,1
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
eres un pu70 que no sabe nada del juego,1
qué mal juegas perra,1
voy a revivir a los caídos,0
JUEGAS COMO UNA MIERDA,1
estoy a un punto de subir de nivel,0
vamos a ganar esta partida,0
EL LAG ME MATA A VECES...,0
necesito que alguien cubra la retaguardia,0
el escuadrón del jefe es complicado :),0
todos te odian en esta comunidad,1
TÚ ERES UNA RATA,1
NO SIRVES PARA NADA ESTÚPIDA,1
el dragón del nivel 4 da miedo,0
borra el juego gilipollas,1
eres una zorra,1
vamos a ganar el duelo de jefes,0
bajen por el pasillo de la izquierda,0
¿dónde consigo las pociones?,0
borra el juego estúpido,1
vamos a ganar esta,0
tú eres e5túp1d0,1
vete a la mierda,1
todos te odian en esta comunidad,1
nadie quiere jugar contigo c4br0n4,1
nadie quiere jugar contigo r37ras4d0!!!,1
todos te odian en esta comunidad,1
BORRA EL JUEGO MIERDA,1
no sirves para nada imbéc1l,1
eres un r3tras4da,1
gracias por la ayuda,0
eres una pu70 jaja,1
cállate culero,1
juegas como una mierda jaja,1
tú eres burro,1
¿dónde está el boss?,0
necesito munición,0
"claro, genio, sigue así",1
BAJEN POR EL PASILLO DE LA IZQUIERDA,0
tú eres una rata,1
marica de mierda,1
necesito munición,0
RECOJAN LAS MEJORAS DEL MAPA,0
ERES UN 74R4D0!!!,1
RECOJAN LAS MEJORAS DEL MAPA,0
el equipo pierde por tu culpa 9ord0 :),1
OJALÁ PIERDAS TODAS LAS PARTIDAS 90RDO...,1
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
¿dónde consigo las pociones?,0
me encanta este juego,0
necesito que alguien cubra la retaguardia,0
nos vemos en la próxima partida,0
"no estés triste, la ganas la próxima",0
buen trabajo en la última ronda,0
vamos a ganar esta :),0
eres un boludo que no sabe nada del juego,1
buena jugada,0
¿quién quiere jugar ranked? :),0
esa skin es muy bonita,0
sabes perder porque eres inútil jaja,1
¿dónde consigo las pociones?!!!,0
eres una pendeja,1
pásame el medkit porfa,0
buen trabajo en la última ronda,0
juguemos otra ronda,0
eres una ton74,1
estoy a un punto de subir de nivel ?,0
cómo se llama esta zona del mapa,0
tu madre es una p3ndej0,1
"buena esa, gracias jaja",0
"seguro que llegas a diamante jugando así, genio!!!",1
¿alguien tiene micrófono?,0
¿ALGUIEN TIENE MICRÓFONO?,0
qué partida tan reñida,0
necesito munición,0
PÁSAME EL MEDKIT PORFA,0
este nivel es un infierno de difícil,0
"buena esa, gracias",0
saludos desde latinoamérica,0
cállate gordo,1
gracias por la ayuda,0
aguante argentina,0
ESTOY ESPERANDO EN LA COLA DEL NIVEL...,0
gg ?,0
juegas como una mierda,1
"muy inteligente, campeón, mira cómo juegas!!!",1
TÚ ERES UNA RATA,1
¿dónde está el boss?,0
necesito que alguien cubra la retaguardia,0
estoy a un punto de subir de nivel,0
VETE A JUGAR OTRO JUEGO PERRA,1
"claro, genio, sigue así",1
hay que rotar a la izquierda,0
¿QUIÉN QUIERE JUGAR RANKED?,0
aguante argentina...,0
eres la peor persona de este equipo jaja,1
qué tarado eres,1
sígueme por aquí,0
tú eres pendejo,1
vamos a ganar el duelo de jefes,0
EL EQUIPO PIERDE POR TU CULPA ANORMAL,1
cubran la zona B,0
juguemos otra ronda,0
¿DÓNDE ESTÁ EL BOSS?...,0
juegas como una mierda ?,1
ESTOY A UN PUNTO DE SUBIR DE NIVEL ?,0
hay que rotar a la izquierda...,0
CUBRAN LA ZONA B,0
"claro, genio, sigue así",1
el dragón del nivel 4 da miedo,0
qué mal juegas estúpida,1
"QUÉ BIEN QUE JUGASTE, INÚTIL",1
tarado de mierda,1
aguante argentina,0
"GG, BIEN JUGADO",0
"GG, BIEN JUGADO",0
gracias por la ayuda :),0
gilipollas de mierda,1
tú eres gilipollas,1
cubran la zona B,0
cubran la zona B,0
este nivel es un infierno de difícil,0
sígueme por aquí jaja,0
MEJOR CAMBIEMOS DE ESTRATEGIA,0
¿quién quiere jugar ranked? :),0
¿dónde está el boss?!!!,0
vamos a ganar esta partida,0
"ya cállate, eres insoportable anormal",1
ese personaje está roto en esta versión,0
"TE VOY A REPORTAR, INÚTIL",1
cubran la zona B :),0
"muy inteligente, campeón, mira cómo juegas",1
sígueme por aquí,0
"no estés triste, la ganas la próxima",0
"TE VOY A REPORTAR, TON74",1
recojan las mejoras del mapa,0
"seguro que llegas a diamante jugando así, genio",1
tu madre es una tonto,1
"qué bien que jugaste, inútil ?",1
CABRÓN DE MIERDA,1
aguante argentina,0
GG,0
MEJOR CAMBIEMOS DE ESTRATEGIA,0
"claro, genio, sigue así!!!",1
EL DRAGÓN DEL NIVEL 4 DA MIEDO,0
¿dónde está el boss?,0
"buena esa, gracias",0
"MUY INTELIGENTE, CAMPEÓN, MIRA CÓMO JUEGAS",1
"GG, BIEN JUGADO",0
la rata del jefe del nivel 3 es difícil de matar,0
eres la peor persona de este equipo,1
VAMOS A GANAR ESTA PARTIDA,0
¿dónde está el boss?,0
¿alguien tiene micrófono?,0
"genial, lo hicimos...",0
VETE A LA MIERDA...,1
tú eres cerdo,1
"EXCELENTE, SIGUE REGALANDO LA PARTIDA GENIO :)",1
eres una rata jaja,1
QUÉ BUENA PARTIDA,0
la rata del jefe del nivel 3 es difícil de matar,0
tú eres una rata!!!,1
ojalá pierdas todas las partidas inútil,1
eres retrasado :),1
vamos a ganar esta,0
¿alguien tiene micrófono?,0
"ya cállate, eres insoportable retrasado!!!",1
esa skin es muy bonita,0
qué zorra eres,1
eres un estúpida,1
la rata del jefe del nivel 3 es difícil de matar...,0
eres la peor persona de este equipo,1
qué mal juegas cerdo jaja,1
cállate puto,1
tu madre es una zorra,1
eres una estúpida,1
OJALÁ TE BANEEN PARA SIEMPRE,1
todos te odian en esta comunidad!!!,1
"seguro que llegas a diamante jugando así, genio",1
el lag me mata a veces,0
nos vemos en la próxima partida,0
hay un enemigo a la derecha,0
el lag me mata a veces,0
"qué bien que jugaste, inútil",1
"te voy a reportar, retrasado",1
cómo se llama esta zona del mapa,0
tú eres anormal,1
cállate idiota!!!,1
VETE A LA MIERDA,1
¿dónde está el boss?,0
no sirves para nada cerdo!!!,1
todos te odian en esta comunidad,1
este nivel es un infierno de difícil,0
"TE VOY A REPORTAR, PEL0TUD0",1
borra el juego culero,1
gg,0
qué mal juegas tonto,1
qué buena partida,0
la rata del jefe del nivel 3 es difícil de matar...,0
qué mal juegas 91l1p0ll45,1
"qué bien que jugaste, inútil",1
eres la peor persona de este equipo,1
¿dónde consigo las pociones?,0
cabrona de mierda jaja,1
cállate tarado,1
tu madre es una ra7a :),1
estoy esperando en la cola del nivel,0
eres un burr0 que no sabe nada del juego,1
¿dónde está el boss?,0
la rata del laboratorio es un jefe genial,0
el equipo pierde por tu culpa perra,1
vete a la mierda ?,1
vete a jugar otro juego cabrón ?,1
QUÉ BUENA PARTIDA,0
qué mal juegas inútil,1
tú eres puto,1
ojalá te baneen para siempre,1
cubran la zona B,0
"ya cállate, eres insoportable boludo",1
buena partida,0
eres la peor persona de este equipo,1
rata de mierda,1
"claro, genio, sigue así",1
QUÉ PUTO ERES,1
tú eres culero,1
pásame el medkit porfa,0
vamos a ganar el duelo de jefes,0
VETE A JUGAR OTRO JUEGO MARICA,1
¿alguien tiene micrófono?,0
nadie quiere jugar contigo cabrón,1
ERES UNA TONTO!!!,1
VAMOS A GANAR EL DUELO DE JEFES,0
sabes perder porque eres cabrona,1
EL PING ESTÁ ALTO HOY,0
"ya cállate, eres insoportable b0lud0",1
juegas como una mierda,1
"genial, lo hicimos",0
ojalá te baneen para siempre,1
ERES IMBÉCIL,1
nadie quiere jugar contigo puto...,1
nadie quiere jugar contigo feo!!!,1
tú eres 357úp1d0,1
gg!!!,0
cállate burro,1
OJALÁ TE BANEEN PARA SIEMPRE ?,1
sígueme por aquí,0
la rata del jefe del nivel 3 es difícil de matar,0
"no estés triste, la ganas la próxima",0
"no estés triste, la ganas la próxima...",0
estoy esperando en la cola del nivel,0
"ya cállate, eres insoportable mongolo",1
vamos a ganar esta partida jaja,0
qué mal juegas gordo,1
eres un cabrona,1
"SEGURO QUE LLEGAS A DIAMANTE JUGANDO ASÍ, GENIO",1
